file_name,uni,wylie,url,dept,grade,char_len,audio_len,path,inf
STT_CS-D-2010-M-D-B07-4-R-01_0083_611001_to_619185,ཨེ་ནས། ཟ་ཁང་ཀ་ཅི་ཝེཋར་བསླེབས་རེད་ད། ཝེཋར་བསླེབས་ནས་མི་འདུག་བས། ཁོ་ལ་ཨན་འདྲའི་ལབ་རེད་ད། ད་ཁ་ལག་ག་རེ་བཟའ་གས། བདམས་ཚར་ཡིན་པས་ལབ་རེད་ད་རཱ། ཨེ་ནས་ཁོས་འོ་ང་ལ་མོག་མོག ,e nas/_za khang ka ci weThar bslebs red da/_weThar bslebs nas mi 'dug bas/_kho la an 'dra'i lab red da/_da kha lag ga re bza' gas/_bdams tshar yin pas lab red da rA/_e nas khos 'o nga la mog mog_,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_CS-D-2010-M-D-B07-4-R-01_0083_611001_to_619185.wav,STT_CS,3,160,8.184,wav16k/STT_CS-D-2010-M-D-B07-4-R-01_0083_611001_to_619185.wav,ཨེ་ནས་ཟ་ཁང་ཀ་ཅི་ཝི་ཋེར་སླེབས་རེད་ད་ཱ། ཝི་ཋོར་སླེབས་ནས་མི་འདུག་གས། ཁོ་ལ་ཨེ་འདྲའི་ལབ་རེད་ད་རཱ། ད་ཁ་ལག་ག་རེ་ཟ་ག་བྡ་རམ་ཚར་ཡིན་པས་ལབ་རེད་ད་རཱ། ཨེ་ནས་ཁོ་ཡིས་འོ་ོང་ལ་མོག་མོག
STT_CS-D-2010-M-D-B07-4-R-01_0084_619185_to_627370,ཅོ་མཱན་འདི་དགོས་ལབ་རེད། ཨེ་ནས་སྒྲུང་རྫོགས་རེད། ཨེ་ནས། དེའི་འོག་དེ་ལ་འཛམ་གླིང་བཅུ་བཞི་ཀོ་མན་གཅིག་ཡོད་ས་རཱ། བཅུ་བཞི་དེ་ལ་ཨན་འདྲའི་ལབ་རེད་ད་རཱ།  ,co mAn 'di dgos lab red/_e nas sgrung rdzogs red/_e nas/_de'i 'og de la 'dzam gling bcu bzhi ko man gcig yod sa rA/_bcu bzhi de la an 'dra'i lab red da rA/__,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_CS-D-2010-M-D-B07-4-R-01_0084_619185_to_627370.wav,STT_CS,3,142,8.185,wav16k/STT_CS-D-2010-M-D-B07-4-R-01_0084_619185_to_627370.wav,ཆའ་མེན་འདི་དགོས་ལབ་རེད། ཨ་ནས་སྒྲུང་རྫོགས་རེད། ཨེ་ནས། དི་འག་དེ་ལ་པ་བཅུ་བཞི། ད་ཁ་མི་འདྲ་བོ་ཡིན་ས་རཱ། བཅུ་བཞི་དེ་ལ་ཨེ་འདྲའི་ལབ་རེད་ད་རཱ།
STT_NS0066_0073_450950_to_457371,ཨུན་རེད་རེད། འདི་བ་ལ་དམིགས་བསལ་གིས་ཞིམ་པོ་ཡོད་རེད་ལབ་ཀི་འདུག་བ་རེད་བ། ལྷོ་ཕྱོགས། འདི་ལ་ཡང་ཁོ་ཚོའི་འདི་རེད་ད་དམིགས་བསལ་གིས་མར་དེ་ཡང་ཁྱད་ཆོས་ལོགས་ཀ་རེད་ཤག་ད། ཨ་ལེ་ ,un red red/_'di ba la dmigs bsal gis zhim po yod red lab ki 'dug ba red ba/_lho phyogs/_'di la yang kho tsho'i 'di red da dmigs bsal gis mar de yang khyad chos logs ka red shag da/_a le _,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_NS0066_0073_450950_to_457371.wav,STT_NS,3,162,6.421,wav16k/STT_NS0066_0073_450950_to_457371.wav,འདོད་བ་ལབ་རེདམིགས་བསལ་གི་ཞིམ་པོ་ཡོད་རེད་ལབ་ཀི་འདུག་བ་རེ།་། དེ་ལ་ཡང་ཁོ་ཚོ་འདི་རེད་འད། དམིགས་བསལ་གི་མར་དེ་ཡང་ཁྱད་ཆོས་ལོགས་ཀ་རེད་ཤག་ ཨ་ལེ།
STT_NS0066_0074_457506_to_466956,ཁ་ལག་གི་ནང་གཙོ་བོ་དེ་མར་བླུག་གོ་རེད་བ། རེད་རེད་རེད། ཁོང་ཚོའི་འདི་ལ་མར་དེ་ཁྱད་ཆོས་ཡ་ཡུད་འདུག་བ། རེད་རེད། མར་རྦད་ལོགས་ཀ་རེད་ཤག ཨེ་ནས་ཡ་ཡུད་གོང་ཆེན་པོ། རེད་རེད། ཨུན་རེད་རེད། ཨེ་ནས་ཨོ་དེ་གཅིག་མངགས་ན་འགྲིག་ས་རེད།  ,kha lag gi nang gtso bo de mar blug go red ba/_red red red/_khong tsho'i 'di la mar de khyad chos ya yud 'dug ba/_red red/_mar rbad logs ka red shag_e nas ya yud gong chen po/_red red/_un red red/_e nas o de gcig mngags na 'grig sa red/__,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_NS0066_0074_457506_to_466956.wav,STT_NS,3,209,9.45,wav16k/STT_NS0066_0074_457506_to_466956.wav,ཁ་ལག་གི་ནང་གཙོ་བོ་དེ་མར་བླུགས་ི་ཡོད་རེད་། རེད་རེད་རེད། ཁོ་ཚོ་དེ་ལ་མར་དེ་ཁྱད་ཆོས་ཡ་ཡུད་འདུག་བ། རེརེད། མར་རྦད་དེ་ལོགས་ཀ་རེད་ཤག ཨེ་ནས་ཡ་ཡུད་གོང་ཆེན་པོ། རེད་རེད། ཨུ རེད་རེད འོ་དེ་གཅིག་མངངས་ན་འགྲིག་ས་རེད།
STT_NS0066_0188_1253365_to_1256385,ཆུ་ཚོད་གཅིག་མ་རེད། སྐར་མ་ག་ཚོད་ན་ཅིག་ལ་མོ་མཐོང་ཡ་མི་འདུག་ལབ་སོང་།  ,chu tshod gcig ma red/_skar ma ga tshod na cig la mo mthong ya mi 'dug lab song /__,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_NS0066_0188_1253365_to_1256385.wav,STT_NS,3,67,3.02,wav16k/STT_NS0066_0188_1253365_to_1256385.wav,ཆུ་ཚོད་གཅིག་མ་རེད། སྐར་མ་ག་ཚོད་ཡིན་གཅིག་ལ་མོ་མཐོང་ཡ་མི་འདུག་ལབ་སོང་།
STT_NS0066_0189_1257010_to_1263490,རུས་ཀོག་འདྲ་བོ་གཅིག་གཉིས་ཅིག ཨ་མ། ཨེ་ནས་དུགས་སློག་དེ་ཚོ་ལྷག་ཤག་ལབ་སོང་། ཞེད་སྣང་ཚ་བ་ལ། དེ་ག་རང་ལ་ཨེ་ནས་ཕཱར་དེང་སང་གློག་བརྙན་འདི་ ,rus kog 'dra bo gcig gnyis cig_a ma/_e nas dugs slog de tsho lhag shag lab song /_zhed snang tsha ba la/_de ga rang la e nas phAr deng sang glog brnyan 'di _,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_NS0066_0189_1257010_to_1263490.wav,STT_NS,3,129,6.48,wav16k/STT_NS0066_0189_1257010_to_1263490.wav,རུས་ཁོག་འདྲ་བོ་གཅིག་གཉིས་སྡད། ཨེ་ནས་དུག་སློག་དེ་ཚོ་ལྷག་ཤོག་ལབ་སོང་། ཞེད་སྣང་ཚ་བོ་། ད་ག་རང་ལ་ཨེ་ནསདཔར་པོ་ད་དེང་སང་གློག་བརྙན་དེ་
STT_NS0066_0190_1267911_to_1270375,ཨུན། ཉེན་རྟོག་པ་དེ་ཚོ་དང་། དེ་ཚོ་ཚང་མ་སླེབས།  ,un/_nyen rtog pa de tsho dang /_de tsho tshang ma slebs/__,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_NS0066_0190_1267911_to_1270375.wav,STT_NS,3,46,2.464,wav16k/STT_NS0066_0190_1267911_to_1270375.wav,ཨུནཉེན་རྟོག་པ་དེ་ཚོ་དང་དེ་ཚོ་ཚང་མ་སླེབས།
STT_NS0066_0191_1270662_to_1279420,ཨེ་ནས། འདུག་སེ་བྱས། ཨ་ལེ། ད་ཨོ་ཁྱི་དེ་ཧང་སང་ཡ་དེ་ཆགས་འདུག་བ་ག་རེ་ལབ་དགོས་རེད། རེད་རེད། ཞེད་སྣང་ཚ་བོ་རེད། ཞེད་སྣང་ཚ་བོ་ཅིག་ཆགས་འདུག་བ། རེད་རེད་རེད། གནོད་སྐྱོན་ཆེན་པོ་བྱེད་མྱི། ཨུན་རེད།  ,e nas/_'dug se byas/_a le/_da o khyi de hang sang ya de chags 'dug ba ga re lab dgos red/_red red/_zhed snang tsha bo red/_zhed snang tsha bo cig chags 'dug ba/_red red red/_gnod skyon chen po byed myi/_un red/__,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_NS0066_0191_1270662_to_1279420.wav,STT_NS,3,185,8.758,wav16k/STT_NS0066_0191_1270662_to_1279420.wav,ཨེ་ནས་འདུག་སེ་བྱས་རེད ད་ཁྱི་དེ་ཧང་སང་ཡ་དི་ཆགས་འདུག་བ་ག་རེ་ལབ་དགོས་རེད། རེད་རེད། ་ཚོ་་ལ་་ོ་རེད། ཞེད་སྣང་ཚ་བོ་ཅིག་པས་ཆགས་འདུག་བ། རེད་རེད གནོད་སྐྱོན་ཆེན་པོ་ཅེད་རེད།
STT_NS0066_0192_1279420_to_1288178,རེད་རེད། ད་དེང་སང་ཨེ་འདྲའི་འདྲ་བོ་རེད་འདུག་རེད་བ་ཡ། ཨུན། ག་བ་འགྲོ་ན་ད་ལྟ་ཁྱི་དེ། མི་དེ་ཚོ་ནི་ཁྱི་དགའ་བ་ཅིག་བྱེད་ཀི་འདུག་རེད་བ། ཁྱི་དེ་ཚོ་ནི་མ་ཉན་པ་བྱས། ཧ་ཧ། ཁྱི་ཁ་ཤས་ཡག་པོ་ཨེ་འདྲའི་ཡོད་ ,red red/_da deng sang e 'dra'i 'dra bo red 'dug red ba ya/_un/_ga ba 'gro na da lta khyi de/_mi de tsho ni khyi dga' ba cig byed ki 'dug red ba/_khyi de tsho ni ma nyan pa byas/_ha ha/_khyi kha shas yag po e 'dra'i yod _,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_NS0066_0192_1279420_to_1288178.wav,STT_NS,3,186,8.758,wav16k/STT_NS0066_0192_1279420_to_1288178.wav,རེད། རེད་རེད། ད་དེང་སང་ཨེ་འདྲའི་འདྲ་བོ་རེད་འདུག་རེད་ཡ།། ག་བ་འགྲོ་ནས་ད་་ཁྱི་དེ་མི་དེ་ཚོ་ནི་ཁྱི་དགའ་བ་བྱེད་ཀི་འདུག་རེད་། ཁྱི་དེ་ཚོ་ནི་མ་ཉན་པ་བྱས། ཁྱི་ཁ་ཤས་ཡག་པོ་ཨེ་འདྲའི་ཡོད་ར།
STT_NS0066_0193_1288178_to_1296936,རེད་བ་ཡ། ང་ཚོ་བོད་ལ་ཡིན་ན། རེད་རེད་རེད། ནང་མི་རེ་ལ་ཁྱི་མེད་བ་གཅིག་ག་ཡོད་བ་མ་རེད། རེད་རེད། ཁྱི་མང་ཆེ་ཤོས་ནང་ལྟ་མྱི་ཆེད་དུ་བཞག་གི་རེད་རེད་བ་ཡ། ཨུན། བོད་ལ་ནི་རྐུན་མ་འདྲ་བོ་ ,red ba ya/_nga tsho bod la yin na/_red red red/_nang mi re la khyi med ba gcig ga yod ba ma red/_red red/_khyi mang che shos nang lta myi ched du bzhag gi red red ba ya/_un/_bod la ni rkun ma 'dra bo _,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_NS0066_0193_1288178_to_1296936.wav,STT_NS,3,170,8.758,wav16k/STT_NS0066_0193_1288178_to_1296936.wav,རེད་བ་ཡ། ང་ཚོ་བོད་ལ་ཡིན་ན་ནང་མི་རེ་ལ་ཁྱི་མེད་པ་གཅིག་ཡ་ཡོད་མ་རེད། རེད་རེད། ཁྱི་མང་ཆེ་ཤོས་ནང་ལྟ་མྱི་ཆེད་དུ་བཞག་གི་རེད་རེད་ཡ། བོད་ལ་ཡིན་ན་རྐུན་མ་འདྲ་བོ་ཞིག་
STT_NS0066_0194_1296936_to_1305694,དམིགས་བསལ་ཡོད་མ་རེད་ད། མི་མ་འཛུལ་ཡ་དེ་འདྲ་དང་། ཡིན་ནས་སྤང་ཁྱི་ད་ཡོད་ར་ཡོད་རེད་ད། ཡིན་ནས་ཁྱི་ལ་རྨུག་ཡ་ད། རྨུག་མྱི་ཁ་ཤས་ཡོད་རེད་རེད་བ། ང་འདྲ་ཡིན་ན་ད་འདི།  ,dmigs bsal yod ma red da/_mi ma 'dzul ya de 'dra dang /_yin nas spang khyi da yod ra yod red da/_yin nas khyi la rmug ya da/_rmug myi kha shas yod red red ba/_nga 'dra yin na da 'di/__,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_NS0066_0194_1296936_to_1305694.wav,STT_NS,3,153,8.758,wav16k/STT_NS0066_0194_1296936_to_1305694.wav,དམིགས་བསལ་ཡོད་མ་རེད་ད། མི་མ་འཛུལ་ཡ་དེ་འདྲ་དང་ཡིནནས་སྤང་ཁྱི་ད་ཡོད་རེད་ཡོད་རེད་ད། ཡིན་ནས་ཁྱི་ལ་བྨུག་ཡ་ད་ྨུག་མྱི་ཁ་ཤས་ཡོད་རེད་རེ་བ། ང་འདྲ་བོ་ལ་ཡིན་ན་ད་དེ་
STT_TT00103_02748.400-02749.150,ཁོངས་ཡངས་པ།  ,khongs yangs pa/__,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_TT00103_02748.400-02749.150.wav,STT_TT,3,13,0.75,wav16k/STT_TT00103_02748.400-02749.150.wav,ཁོང་ཡངས་པ།
STT_TT00103_02749.800-02752.100,ཅི་ཡོད་བླ་མའི་ཕྱོགས་སུ་གཏོང་བས་གཏོང་ཕོད་ཆེ།  ,ci yod bla ma'i phyogs su gtong bas gtong phod che/__,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_TT00103_02749.800-02752.100.wav,STT_TT,3,45,2.299999999999727,wav16k/STT_TT00103_02749.800-02752.100.wav,ཅི་ཡོད་བླ་མའི་ཕྱོགས་སུ་གཏོང་བས་གཏོང་ཕོད་ཆེ་
STT_TT00103_02752.650-02754.000,བློ་སྣ་མ་དག་པའི།  ,blo sna ma dag pa'i/__,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_TT00103_02752.650-02754.000.wav,STT_TT,3,18,1.349999999999909,wav16k/STT_TT00103_02752.650-02754.000.wav,བློ་སྣ་མ་དག་པའི་
STT_TT00103_02754.500-02756.450,སྐྱོན་རྟོག་དང་མི་མངའ་བས་དག་སྣང་ལྡན་པ།  ,skyon rtog dang mi mnga' bas dag snang ldan pa/__,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_TT00103_02754.500-02756.450.wav,STT_TT,3,39,1.949999999999818,wav16k/STT_TT00103_02754.500-02756.450.wav,སྐྱོན་ལྟོག་མི་མངའ་བས། དག་སྣང་དང་ལྡན་པ།
STT_TT00103_02710.850-02713.600,གོ་ཆ་ཆེ་ལ་བློ་གྲོས་ཤིན་ཏུ་བརྟན། ལུས་དང་སྲོག་ལ་མི་བལྟ་རིམ་ ,go cha che la blo gros shin tu brtan/_lus dang srog la mi blta rim _,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_TT00103_02710.850-02713.600.wav,STT_TT,3,58,2.75,wav16k/STT_TT00103_02710.850-02713.600.wav,གོ་ཆ་ཆེ་ལ་བློ་གྲོས་ཤིན་ཏུ་བརྟན། ལུས་དང་སྲོག་ལ་མི་ལྟ་རིམ་
